"gene_name","ADA","ADE","ADF","ADL","AFD","AIA","AIB","AIM","AIN","AIY","AIZ","ALA","ALM","ALN","AQR","AS","ASEL","ASER","ASG","ASH","ASI","ASJ","ASK","AUA","AVA","AVB","AVD","AVE","AVF","AVG","AVH","AVJ","AVK","AVL","AVM","AWA","AWB","AWC_OFF","AWC_ON","BAG","BDU","CAN","CEP","DA","DA9","DB","DB01","DVA","DVB","DVC","FLP","HSN","I1","I2","I3","I4","I5","I6","IL1","IL2_DV","IL2_LR","LUA","M1","M2","M3","M4","M5","MC","MI","NSM","OLL","OLQ","PDA","PDB","PDE","PHA","PHB","PHC","PLM","PLN","PQR","PVC","PVD","PVM","PVN","PVP","PVQ","PVR","PVT","PVW","RIA","RIB","RIC","RID","RIF","RIG","RIH","RIM","RIP","RIR","RIS","RIV","RMD_DV","RMD_LR","RME_DV","RME_LR","RMF","RMG","RMH","SAA","SAB","SDQ","SIA","SIB","SMB","SMD","URA","URB","URX","URY","VA","VA12","VB","VB01","VB02","VC","VC_4_5","VD_DD"
"ins-12",0,0,0,0.3212652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.85275,0,0,0,0,0,0,0,0,5.774406,0,0,0,0,0,0,17.46696,0,8.505251,4.288457,0,0,0,0,0,0,0,0,0,1.418743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8354,40.57377,0,0,0,0,0,0,0,0,0,6.311582,0,0,0,0,0,0,0,0,0.452151,0,0,0,0,0,0,0,0,0,0,1.29576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-11",0,0,0,63.77107,0,0,0,0,0,1.136801,0,0,0,0,0,0,0,0,0,50.36635,0,0,0,0,0,0.824266,0,2.59832,1.188455,0,4.129376,0,0,0,0,0,0,2.344305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486389,0,0,0,0,0,0,0,0,0,0,0,0,0,6.956035,0,5.298287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.72164,1.412472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-15",0,0,0,35.1736,104.3434,0,0,0,0,0,0,0,0,0,0,0,657.3847,188.0452,0,21.34323,0,30.3889,78.51168,0,0,0,0,0,0,0,0,0,0,0,0,272.5382,0,343.9745,108.2246,92.15196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.09956,8.287928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-14",0,0,0,619.4099,2850.229,0,0,0,0,0,0,0,0,0,0,0,8572.066,3392.598,0,928.6038,44.72563,684.6717,2432.876,0,0,0,0,0,0,0,0,0,0,0,0,4289.891,0,8117.898,5318.766,4917.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-21",0,0,0,0,45.01031,0,0,0,0,0,0,0,0,0,0,0,146.8699,1147.838,0,0,156.5348,0,18.84224,0,0,0,0,0,0,0,0,0,0,0,0,36.92677,1342.01,1457.459,2152.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-22",0,0,0,0,135.7693,0,0,0,0,0,0,0,0,0,0,0,19661.86,24282.7,0,0,2671.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327.915,0,5405.919,6155.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.09889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-23",0,0,0,0,322.533,0,0,0,0,0,0,0,0,0,0,0,11819.24,7110.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.35939,0,4759.615,4959.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-39",0,0,0,0,315.0871,0,0,0,0,0,0,0,0,0,0,0,0,52.01807,0,0,0,178.5844,212.8029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.97294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-26",0,0,0,0,149.7595,0,0,0,0,0,0,0,0,0,0,0,3242.598,9446.677,0,0,59850.96,3474.551,170.0653,0,0,0,0,0,0,0,0,0,0,0,0,16676.17,0,175.5626,0,0,0,138.2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.42627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-28",0,0,0,0,0,56278.2,0,0,67021.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8505.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055649,0,0,0,0,0,0,0,64867.75,0,0,26756.75,619.8618,0,0,692.6035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.00027,0,0,0,204.0622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-10",0,0,0,0,0,2680.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.7481,105.9076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.4651,3616.213,407.4874,10015.49,0,0,0,0,0,0,264.191,356.1175,10760.46,0,10478.63,0,0,0,0,0,1319.463,0,0,0,0,0,0,0,0,0,265.4279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.401,0,0,2175.561,241.7682,0,0,0,0,0,0,0,0,0,0,0,0,0,93.68774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.47939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.0135,151.1796,0,0,0,0,0,0,0,0,0
"ins-9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10514.11,3308.311,75.91382,0,0,0,0,0,0,0,0,0,0,0,0,1086.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.78,2177.257,0,0,0,0,0,0,0,0,0,0,0,0,0,75.46882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29091.49,32693.37,0,0,0,0,0,0,0,0,0,0,0,0,0,301.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ins-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
